UKPRN,HE Provider,student_from,n_students,academic_year
10003863,Leeds Trinity University,Brighton and Hove,0,14/15
10003863,Leeds Trinity University,Buckinghamshire,5,14/15
10003863,Leeds Trinity University,Cambridgeshire,20,14/15
10003863,Leeds Trinity University,Central Bedfordshire,5,14/15
10003863,Leeds Trinity University,Cheshire East,20,14/15
10003863,Leeds Trinity University,Cheshire West and Chester,10,14/15
10003863,Leeds Trinity University,City of Bristol,5,14/15
10003863,Leeds Trinity University,City of Derby,10,14/15
10003863,Leeds Trinity University,City of Kingston upon Hull,40,14/15
10003863,Leeds Trinity University,City of Leicester,5,14/15
10003863,Leeds Trinity University,City of Nottingham,10,14/15
10003863,Leeds Trinity University,City of Plymouth,0,14/15
10003863,Leeds Trinity University,City of Portsmouth,5,14/15
10003863,Leeds Trinity University,City of Southampton,0,14/15
10003863,Leeds Trinity University,City of Stoke-on-Trent,5,14/15
10003863,Leeds Trinity University,City of York,35,14/15
10003863,Leeds Trinity University,Cornwall,5,14/15
10003863,Leeds Trinity University,County Durham,30,14/15
10003863,Leeds Trinity University,Cumbria,20,14/15
10003863,Leeds Trinity University,Darlington,15,14/15
10003863,Leeds Trinity University,Derbyshire,35,14/15
10003863,Leeds Trinity University,Devon,15,14/15
10003863,Leeds Trinity University,Dorset,5,14/15
10003863,Leeds Trinity University,East Riding of Yorkshire,65,14/15
10003863,Leeds Trinity University,East Sussex,5,14/15
10003863,Leeds Trinity University,Essex,25,14/15
10003863,Leeds Trinity University,Gloucestershire,10,14/15
10003863,Leeds Trinity University,Greater London,55,14/15
10003863,Leeds Trinity University,Greater Manchester,160,14/15
10003863,Leeds Trinity University,Halton,5,14/15
10003863,Leeds Trinity University,Hampshire,5,14/15
10003863,Leeds Trinity University,Hartlepool,5,14/15
10003863,Leeds Trinity University,Herefordshire,5,14/15
10003863,Leeds Trinity University,Hertfordshire,20,14/15
10003863,Leeds Trinity University,Isle of Wight,0,14/15
10003863,Leeds Trinity University,Isles of Scilly,0,14/15
10003863,Leeds Trinity University,Kent,10,14/15
10003863,Leeds Trinity University,Lancashire,55,14/15
10003863,Leeds Trinity University,Leicestershire,25,14/15
10003863,Leeds Trinity University,Lincolnshire,30,14/15
10003863,Leeds Trinity University,Luton,0,14/15
10003863,Leeds Trinity University,Medway,0,14/15
10003863,Leeds Trinity University,Merseyside,65,14/15
10003863,Leeds Trinity University,Middlesbrough,15,14/15
10003863,Leeds Trinity University,Milton Keynes,10,14/15
10003863,Leeds Trinity University,Norfolk,20,14/15
10003863,Leeds Trinity University,North East Lincolnshire,5,14/15
10003863,Leeds Trinity University,North Lincolnshire,10,14/15
10003863,Leeds Trinity University,North Somerset,0,14/15
10003863,Leeds Trinity University,North Yorkshire,160,14/15
10003863,Leeds Trinity University,Northamptonshire,20,14/15
10003863,Leeds Trinity University,Northumberland,20,14/15
10003863,Leeds Trinity University,Nottinghamshire,35,14/15
10003863,Leeds Trinity University,Oxfordshire,0,14/15
10003863,Leeds Trinity University,Peterborough,5,14/15
10003863,Leeds Trinity University,Poole,0,14/15
10003863,Leeds Trinity University,Reading,0,14/15
10003863,Leeds Trinity University,Redcar and Cleveland,5,14/15
10003863,Leeds Trinity University,Rutland,0,14/15
10003863,Leeds Trinity University,Shropshire,5,14/15
10003863,Leeds Trinity University,Slough,0,14/15
10003863,Leeds Trinity University,Somerset,0,14/15
10003863,Leeds Trinity University,South Gloucestershire,5,14/15
10003863,Leeds Trinity University,South Yorkshire,260,14/15
10003863,Leeds Trinity University,Southend-on-Sea,0,14/15
10003863,Leeds Trinity University,Staffordshire,15,14/15
10003863,Leeds Trinity University,Stockton-on-Tees,15,14/15
10003863,Leeds Trinity University,Suffolk,15,14/15
10003863,Leeds Trinity University,Surrey,10,14/15
10003863,Leeds Trinity University,Swindon,5,14/15
10003863,Leeds Trinity University,Telford and Wrekin,5,14/15
10003863,Leeds Trinity University,Thurrock,0,14/15
10003863,Leeds Trinity University,Torbay,0,14/15
10003863,Leeds Trinity University,Tyne and Wear,55,14/15
10003863,Leeds Trinity University,Warrington,10,14/15
10003863,Leeds Trinity University,Warwickshire,10,14/15
10003863,Leeds Trinity University,West Berkshire,0,14/15
10003863,Leeds Trinity University,West Midlands,35,14/15
10003863,Leeds Trinity University,West Sussex,5,14/15
10003863,Leeds Trinity University,West Yorkshire,1795,14/15
10003863,Leeds Trinity University,Wiltshire,5,14/15
10003863,Leeds Trinity University,Windsor and Maidenhead,0,14/15
10003863,Leeds Trinity University,Wokingham,0,14/15
10003863,Leeds Trinity University,Worcestershire,5,14/15
10003863,Leeds Trinity University,England (county unitary authority unknown),0,14/15
10003863,Leeds Trinity University,Total England,3415,14/15
10003863,Leeds Trinity University,Total,3465,14/15
10007796,The University of Leicester,Bath and North East Somerset,15,14/15
10007796,The University of Leicester,Bedford,85,14/15
10007796,The University of Leicester,Blackburn with Darwen,15,14/15
10007796,The University of Leicester,Blackpool,5,14/15
10007796,The University of Leicester,Bournemouth,10,14/15
10007796,The University of Leicester,Bracknell Forest,20,14/15
10007796,The University of Leicester,Brighton and Hove,30,14/15
10007796,The University of Leicester,Buckinghamshire,160,14/15
10007796,The University of Leicester,Cambridgeshire,195,14/15
10007796,The University of Leicester,Central Bedfordshire,95,14/15
10007796,The University of Leicester,Cheshire East,75,14/15
10007796,The University of Leicester,Cheshire West and Chester,40,14/15
10007796,The University of Leicester,City of Bristol,40,14/15
10007796,The University of Leicester,City of Derby,95,14/15
10007796,The University of Leicester,City of Kingston upon Hull,20,14/15
10007796,The University of Leicester,City of Leicester,980,14/15
10007796,The University of Leicester,City of Nottingham,95,14/15
10007796,The University of Leicester,City of Plymouth,10,14/15
10007796,The University of Leicester,City of Portsmouth,20,14/15
10007796,The University of Leicester,City of Southampton,10,14/15
10007796,The University of Leicester,City of Stoke-on-Trent,25,14/15
10007796,The University of Leicester,City of York,35,14/15
10007796,The University of Leicester,Cornwall,40,14/15
10007796,The University of Leicester,County Durham,25,14/15
10007796,The University of Leicester,Cumbria,45,14/15
10007796,The University of Leicester,Darlington,20,14/15
10007796,The University of Leicester,Derbyshire,190,14/15
10007796,The University of Leicester,Devon,75,14/15
10007796,The University of Leicester,Dorset,45,14/15
10007796,The University of Leicester,East Riding of Yorkshire,50,14/15
10007796,The University of Leicester,East Sussex,55,14/15
10007796,The University of Leicester,Essex,240,14/15
10007796,The University of Leicester,Gloucestershire,65,14/15
10007796,The University of Leicester,Greater London,1660,14/15
10007796,The University of Leicester,Greater Manchester,245,14/15
10007796,The University of Leicester,Halton,5,14/15
10007796,The University of Leicester,Hampshire,170,14/15
10007796,The University of Leicester,Hartlepool,5,14/15
10007796,The University of Leicester,Herefordshire,35,14/15
10007796,The University of Leicester,Hertfordshire,330,14/15
10007796,The University of Leicester,Isle of Wight,15,14/15
10007796,The University of Leicester,Isles of Scilly,0,14/15
10007796,The University of Leicester,Kent,235,14/15
10007796,The University of Leicester,Lancashire,115,14/15
10007796,The University of Leicester,Leicestershire,1110,14/15
10007796,The University of Leicester,Lincolnshire,230,14/15
10007796,The University of Leicester,Luton,45,14/15
10007796,The University of Leicester,Medway,25,14/15
10007796,The University of Leicester,Merseyside,110,14/15
10007796,The University of Leicester,Middlesbrough,5,14/15
10007796,The University of Leicester,Milton Keynes,100,14/15
10007796,The University of Leicester,Norfolk,150,14/15
10007796,The University of Leicester,North East Lincolnshire,15,14/15
10007796,The University of Leicester,North Lincolnshire,35,14/15
10007796,The University of Leicester,North Somerset,20,14/15
10007796,The University of Leicester,North Yorkshire,85,14/15
10007796,The University of Leicester,Northamptonshire,420,14/15
10007796,The University of Leicester,Northumberland,25,14/15
10007796,The University of Leicester,Nottinghamshire,245,14/15
10007796,The University of Leicester,Oxfordshire,140,14/15
10007796,The University of Leicester,Peterborough,105,14/15
10007796,The University of Leicester,Poole,15,14/15
10007796,The University of Leicester,Reading,25,14/15
10007796,The University of Leicester,Redcar and Cleveland,5,14/15
10007796,The University of Leicester,Rutland,40,14/15
10007796,The University of Leicester,Shropshire,30,14/15
10007796,The University of Leicester,Slough,30,14/15
10007796,The University of Leicester,Somerset,60,14/15
10007796,The University of Leicester,South Gloucestershire,45,14/15
10007796,The University of Leicester,South Yorkshire,160,14/15
10007796,The University of Leicester,Southend-on-Sea,40,14/15
10007796,The University of Leicester,Staffordshire,195,14/15
10007796,The University of Leicester,Stockton-on-Tees,10,14/15
10007796,The University of Leicester,Suffolk,140,14/15
10007796,The University of Leicester,Surrey,245,14/15
10007796,The University of Leicester,Swindon,20,14/15
10007796,The University of Leicester,Telford and Wrekin,30,14/15
10007796,The University of Leicester,Thurrock,20,14/15
10007796,The University of Leicester,Torbay,5,14/15
10007796,The University of Leicester,Tyne and Wear,55,14/15
10007796,The University of Leicester,Warrington,25,14/15
10007796,The University of Leicester,Warwickshire,240,14/15
10007796,The University of Leicester,West Berkshire,30,14/15
10007796,The University of Leicester,West Midlands,765,14/15
10007796,The University of Leicester,West Sussex,90,14/15
10007796,The University of Leicester,West Yorkshire,260,14/15
10007796,The University of Leicester,Wiltshire,65,14/15
10007796,The University of Leicester,Windsor and Maidenhead,35,14/15
10007796,The University of Leicester,Wokingham,70,14/15
10007796,The University of Leicester,Worcestershire,105,14/15
10007796,The University of Leicester,England (county unitary authority unknown),20,14/15
10007796,The University of Leicester,Total England,11475,14/15
10007796,The University of Leicester,Total,11940,14/15
10007151,The University of Lincoln,Bath and North East Somerset,10,14/15
10007151,The University of Lincoln,Bedford,75,14/15
10007151,The University of Lincoln,Blackburn with Darwen,10,14/15
10007151,The University of Lincoln,Blackpool,5,14/15
10007151,The University of Lincoln,Bournemouth,5,14/15
10007151,The University of Lincoln,Bracknell Forest,10,14/15
10007151,The University of Lincoln,Brighton and Hove,10,14/15
10007151,The University of Lincoln,Buckinghamshire,95,14/15
10007151,The University of Lincoln,Cambridgeshire,335,14/15
10007151,The University of Lincoln,Central Bedfordshire,130,14/15
10007151,The University of Lincoln,Cheshire East,35,14/15
10007151,The University of Lincoln,Cheshire West and Chester,20,14/15
10007151,The University of Lincoln,City of Bristol,10,14/15
10007151,The University of Lincoln,City of Derby,45,14/15
10007151,The University of Lincoln,City of Kingston upon Hull,140,14/15
10007151,The University of Lincoln,City of Leicester,60,14/15
10007151,The University of Lincoln,City of Nottingham,75,14/15
10007151,The University of Lincoln,City of Plymouth,15,14/15
10007151,The University of Lincoln,City of Portsmouth,15,14/15
10007151,The University of Lincoln,City of Southampton,10,14/15
10007151,The University of Lincoln,City of Stoke-on-Trent,5,14/15
10007151,The University of Lincoln,City of York,55,14/15
10007151,The University of Lincoln,Cornwall,20,14/15
10007151,The University of Lincoln,County Durham,55,14/15
10007151,The University of Lincoln,Cumbria,30,14/15
10007151,The University of Lincoln,Darlington,20,14/15
10007151,The University of Lincoln,Derbyshire,325,14/15
10007151,The University of Lincoln,Devon,45,14/15
10007151,The University of Lincoln,Dorset,30,14/15
10007151,The University of Lincoln,East Riding of Yorkshire,220,14/15
10007151,The University of Lincoln,East Sussex,35,14/15
10007151,The University of Lincoln,Essex,280,14/15
10007151,The University of Lincoln,Gloucestershire,40,14/15
10007151,The University of Lincoln,Greater London,430,14/15
10007151,The University of Lincoln,Greater Manchester,135,14/15
10007151,The University of Lincoln,Halton,5,14/15
10007151,The University of Lincoln,Hampshire,100,14/15
10007151,The University of Lincoln,Hartlepool,5,14/15
10007151,The University of Lincoln,Herefordshire,15,14/15
10007151,The University of Lincoln,Hertfordshire,260,14/15
10007151,The University of Lincoln,Isle of Wight,10,14/15
10007151,The University of Lincoln,Isles of Scilly,0,14/15
10007151,The University of Lincoln,Kent,190,14/15
10007151,The University of Lincoln,Lancashire,75,14/15
10007151,The University of Lincoln,Leicestershire,345,14/15
10007151,The University of Lincoln,Lincolnshire,2425,14/15
10007151,The University of Lincoln,Luton,35,14/15
10007151,The University of Lincoln,Medway,35,14/15
10007151,The University of Lincoln,Merseyside,85,14/15
10007151,The University of Lincoln,Middlesbrough,10,14/15
10007151,The University of Lincoln,Milton Keynes,75,14/15
10007151,The University of Lincoln,Norfolk,520,14/15
10007151,The University of Lincoln,North East Lincolnshire,275,14/15
10007151,The University of Lincoln,North Lincolnshire,265,14/15
10007151,The University of Lincoln,North Somerset,15,14/15
10007151,The University of Lincoln,North Yorkshire,175,14/15
10007151,The University of Lincoln,Northamptonshire,200,14/15
10007151,The University of Lincoln,Northumberland,30,14/15
